source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0030154,cell differentiation,2.322360097244292e-18,True,"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",4443,7396,1830,20972,0.2474310438074635,0.41188386225523294,query_1,['GO:0048869']
GO:BP,GO:0051254,positive regulation of RNA metabolic process,2.617456328566086e-18,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1804,7396,818,20972,0.11060032449972958,0.4534368070953437,query_1,"['GO:0010604', 'GO:0016070', 'GO:0051252']"
GO:BP,GO:0051240,positive regulation of multicellular organismal process,2.858072714718197e-18,True,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1639,7396,752,20972,0.10167658193618172,0.4588163514338011,query_1,"['GO:0032501', 'GO:0048518', 'GO:0051239']"
GO:BP,GO:0050793,regulation of developmental process,2.875811357113306e-18,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",2431,7396,1064,20972,0.14386154678204435,0.4376799670917318,query_1,"['GO:0032502', 'GO:0050789']"
GO:BP,GO:0043207,response to external biotic stimulus,3.722265436266147e-18,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",1613,7396,741,20972,0.10018929150892374,0.4593924364538128,query_1,"['GO:0009605', 'GO:0009607']"
GO:BP,GO:0042110,T cell activation,3.81082263490051e-18,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",581,7396,312,20972,0.04218496484586263,0.5370051635111877,query_1,['GO:0046649']
GO:BP,GO:0051707,response to other organism,5.36803945321879e-18,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",1610,7396,739,20972,0.09991887506760411,0.45900621118012425,query_1,"['GO:0043207', 'GO:0044419']"
GO:BP,GO:0010468,regulation of gene expression,7.963477285800106e-18,True,"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",5549,7396,2236,20972,0.3023255813953488,0.40295548747522075,query_1,"['GO:0010467', 'GO:0010556']"
GO:BP,GO:0007154,cell communication,8.266918740597539e-18,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",6598,7396,2620,20972,0.35424553812871823,0.39709002728099424,query_1,['GO:0009987']
GO:BP,GO:0015031,protein transport,1.0477941105397108e-17,True,"""The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1422,7396,662,20972,0.08950784207679827,0.46554149085794655,query_1,"['GO:0006810', 'GO:0008104', 'GO:0045184']"
GO:BP,GO:0048468,cell development,1.1824972895872825e-17,True,"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]",2842,7396,1219,20972,0.16481882098431586,0.42892329345531316,query_1,"['GO:0030154', 'GO:0048856', 'GO:0048869']"
GO:BP,GO:0048519,negative regulation of biological process,1.8591218127950488e-17,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",5753,7396,2308,20972,0.3120605732828556,0.40118199200417176,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0006325,chromatin organization,2.044464797261369e-17,True,"""The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."" [PMID:20404130]",1216,7396,577,20972,0.0780151433207139,0.4745065789473684,query_1,['GO:0016043']
GO:BP,GO:0012501,programmed cell death,3.2666057697211464e-17,True,"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]",1958,7396,873,20972,0.11803677663601947,0.4458631256384065,query_1,['GO:0008219']
GO:BP,GO:0006915,apoptotic process,3.7498213222276133e-17,True,"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]",1898,7396,849,20972,0.11479177934018388,0.4473129610115911,query_1,['GO:0012501']
GO:BP,GO:0032101,regulation of response to external stimulus,3.7498213222276133e-17,True,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",1092,7396,525,20972,0.07098431584640347,0.4807692307692308,query_1,"['GO:0009605', 'GO:0048583']"
GO:BP,GO:0032501,multicellular organismal process,4.17796785665297e-17,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",7337,7396,2882,20972,0.38967009194159,0.39280359820089955,query_1,['GO:0008150']
GO:BP,GO:0008219,cell death,6.210262187085174e-17,True,"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]",1962,7396,873,20972,0.11803677663601947,0.44495412844036697,query_1,['GO:0009987']
GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,6.545761230043957e-17,True,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1674,7396,759,20972,0.10262303948080043,0.45340501792114696,query_1,"['GO:0010557', 'GO:0032774', 'GO:0051254', 'GO:2001141']"
GO:BP,GO:0045893,positive regulation of DNA-templated transcription,7.125468465659536e-17,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1672,7396,758,20972,0.10248783126014062,0.4533492822966507,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']"
GO:BP,GO:0009057,macromolecule catabolic process,7.46749351904946e-16,True,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",1444,7396,662,20972,0.08950784207679827,0.4584487534626039,query_1,"['GO:0009056', 'GO:0043170']"
GO:BP,GO:0048585,negative regulation of response to stimulus,7.904192467290467e-16,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1693,7396,761,20972,0.10289345592212007,0.4494979326639102,query_1,"['GO:0048519', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0006974,DNA damage response,8.760642319394813e-16,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."" [GOC:go_curators]",929,7396,452,20972,0.061114115738236885,0.4865446716899892,query_1,['GO:0033554']
GO:BP,GO:0033365,protein localization to organelle,1.190997382683392e-15,True,"""A process in which a protein is transported to, or maintained in, a location within an organelle."" [GOC:mah]",887,7396,434,20972,0.058680367766360195,0.48928974069898534,query_1,['GO:0008104']
GO:BP,GO:0030217,T cell differentiation,2.7972355850748054e-15,True,"""The process in which a precursor cell type acquires characteristics of a more mature T-cell. A T cell is a type of lymphocyte whose definin characteristic is the expression of a T cell receptor complex."" [GO_REF:0000022, GOC:jid, GOC:mah]",321,7396,187,20972,0.025283937263385615,0.5825545171339563,query_1,"['GO:0030098', 'GO:0042110']"
GO:BP,GO:0048523,negative regulation of cellular process,3.2854544930960327e-15,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5510,7396,2200,20972,0.29745808545159547,0.3992740471869328,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
GO:BP,GO:0046631,alpha-beta T cell activation,3.368665243804471e-15,True,"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:add]",196,7396,127,20972,0.017171444023796646,0.6479591836734694,query_1,['GO:0042110']
